Source_id,Source,Target_id,Target,weight
8780,PASCAGOULA,8780,PASCAGOULA,2
8780,PASCAGOULA,9040,LAKE CHARLES,1
8780,PASCAGOULA,9985,FREEPORT,1
8790,BILOXI,8630,PORT EVERGLADES,1
8790,BILOXI,8790,BILOXI,1
8800,GULFPORT,8040,DEEPWATER POINT,1
8800,GULFPORT,8210,BALTIMORE,1
8800,GULFPORT,8630,PORT EVERGLADES,1
8800,GULFPORT,8800,GULFPORT,107
8800,GULFPORT,8895,CONVENT,2
8800,GULFPORT,8920,ST ROSE,2
8800,GULFPORT,8930,RESERVE,1
8800,GULFPORT,8940,DESTREHAN,2
8800,GULFPORT,8970,BATON ROUGE,1
8800,GULFPORT,9040,LAKE CHARLES,2
8800,GULFPORT,9150,GALVESTON,1
8800,GULFPORT,9230,SINCO,1
8800,GULFPORT,9240,HOUSTON,1
8800,GULFPORT,9250,FREEPORT,53
8800,GULFPORT,9355,ALTAMIRA,1
8800,GULFPORT,9380,VERACRUZ,1
8800,GULFPORT,10090,MARIEL,1
8800,GULFPORT,16010,SAN DIEGO,1
8800,GULFPORT,16950,VANCOUVER,1
8830,PORT SULPHUR,6550,ST JOHN,1
8830,PORT SULPHUR,8830,PORT SULPHUR,13
8830,PORT SULPHUR,8895,CONVENT,1
8830,PORT SULPHUR,8920,ST ROSE,1
8830,PORT SULPHUR,8930,RESERVE,1
8850,GRETNA,6600,EASTPORT,1
8850,GRETNA,7810,NEWARK,1
8850,GRETNA,7830,STAPLETON SI,1
8850,GRETNA,8120,GLOUCESTER,1
8850,GRETNA,8210,BALTIMORE,2
8850,GRETNA,8280,NORFOLK,1
8850,GRETNA,8300,NEWPORT NEWS,1
8850,GRETNA,8500,CHARLESTON,2
8850,GRETNA,8530,SAVANNAH,12
8850,GRETNA,8610,PALM BEACH,2
8850,GRETNA,8630,PORT EVERGLADES,1
8850,GRETNA,8667,PORT MANATEE,1
8850,GRETNA,8670,TAMPA,8
8850,GRETNA,8850,GRETNA,8
8850,GRETNA,8860,NEW ORLEANS,2
8850,GRETNA,8895,CONVENT,1
8850,GRETNA,8920,ST ROSE,4
8850,GRETNA,8940,DESTREHAN,3
8850,GRETNA,8970,BATON ROUGE,4
8850,GRETNA,9030,HAYMARK TERMINAL,7
8850,GRETNA,9040,LAKE CHARLES,1
8850,GRETNA,9080,PORT ARTHUR,11
8850,GRETNA,9140,BEAUMONT,3
8850,GRETNA,9150,GALVESTON,1
8850,GRETNA,9210,NORSWORTHY,5
8850,GRETNA,9230,SINCO,16
8850,GRETNA,9240,HOUSTON,19
8850,GRETNA,9250,FREEPORT,1
8850,GRETNA,9340,BROWNSVILLE,1
8850,GRETNA,9380,VERACRUZ,1
8850,GRETNA,15990,ENSENADA,1
8850,GRETNA,16080,LOS ANGELES,1
8850,GRETNA,16890,RAINIER,1
8850,GRETNA,16950,VANCOUVER,1
8850,GRETNA,18100,NEW WESTMINSTER,2
8860,NEW ORLEANS,3610,ROUGE RIVER,2
8860,NEW ORLEANS,8430,MOREHEAD CITY,1
8860,NEW ORLEANS,8530,SAVANNAH,1
8860,NEW ORLEANS,8667,PORT MANATEE,1
8860,NEW ORLEANS,8670,TAMPA,4
8860,NEW ORLEANS,8850,GRETNA,1
8860,NEW ORLEANS,8860,NEW ORLEANS,2
8860,NEW ORLEANS,8895,CONVENT,2
8860,NEW ORLEANS,8920,ST ROSE,1
8860,NEW ORLEANS,8930,RESERVE,1
8860,NEW ORLEANS,8940,DESTREHAN,2
8860,NEW ORLEANS,9140,BEAUMONT,1
8860,NEW ORLEANS,9150,GALVESTON,1
8860,NEW ORLEANS,9240,HOUSTON,4
8895,CONVENT,3560,TOLEDO,1
8895,CONVENT,8120,GLOUCESTER,1
8895,CONVENT,8210,BALTIMORE,2
8895,CONVENT,8300,NEWPORT NEWS,6
8895,CONVENT,8530,SAVANNAH,1
8895,CONVENT,8570,MAYPORT,1
8895,CONVENT,8630,PORT EVERGLADES,2
8895,CONVENT,8667,PORT MANATEE,2
8895,CONVENT,8670,TAMPA,2
8895,CONVENT,8860,NEW ORLEANS,1
8895,CONVENT,8895,CONVENT,7
8895,CONVENT,8920,ST ROSE,7
8895,CONVENT,8930,RESERVE,9
8895,CONVENT,8940,DESTREHAN,6
8895,CONVENT,8970,BATON ROUGE,3
8895,CONVENT,9140,BEAUMONT,3
8895,CONVENT,9160,TEXAS CITY,3
8895,CONVENT,9210,NORSWORTHY,1
8895,CONVENT,9240,HOUSTON,1
8895,CONVENT,9360,TAMPICO,1
8895,CONVENT,9380,VERACRUZ,1
8895,CONVENT,9405,COATZACOALCOS,1
8895,CONVENT,16080,LOS ANGELES,1
8895,CONVENT,16940,PORTLAND,1
8895,CONVENT,18210,SQUAMISH,1
8920,ST ROSE,3050,HAMILTON,2
8920,ST ROSE,5460,DULUTH,1
8920,ST ROSE,7420,PROVIDENCE,1
8920,ST ROSE,7640,NEW YORK CITY,1
8920,ST ROSE,7810,NEWARK,1
8920,ST ROSE,8050,WILMINGTON,1
8920,ST ROSE,8120,GLOUCESTER,1
8920,ST ROSE,8210,BALTIMORE,1
8920,ST ROSE,8300,NEWPORT NEWS,2
8920,ST ROSE,8430,MOREHEAD CITY,1
8920,ST ROSE,8667,PORT MANATEE,1
8920,ST ROSE,8670,TAMPA,2
8920,ST ROSE,8800,GULFPORT,2
8920,ST ROSE,8860,NEW ORLEANS,1
8920,ST ROSE,8895,CONVENT,6
8920,ST ROSE,8920,ST ROSE,5
8920,ST ROSE,8930,RESERVE,22
8920,ST ROSE,8940,DESTREHAN,72
8920,ST ROSE,8970,BATON ROUGE,6
8920,ST ROSE,9040,LAKE CHARLES,2
8920,ST ROSE,9080,PORT ARTHUR,1
8920,ST ROSE,9140,BEAUMONT,2
8920,ST ROSE,9160,TEXAS CITY,1
8920,ST ROSE,9210,NORSWORTHY,3
8920,ST ROSE,9220,PASADENA,1
8920,ST ROSE,9240,HOUSTON,1
8920,ST ROSE,9300,CORPUS CHRISTI,1
8920,ST ROSE,9355,ALTAMIRA,1
8920,ST ROSE,9380,VERACRUZ,5
8920,ST ROSE,10100,BAHAI DE LA HABANA,2
8920,ST ROSE,11030,SAN PEDRO DE MACORIS,1
8920,ST ROSE,11045,PUERTO DE HAINA,1
8920,ST ROSE,11250,LAS MAREAS,1
8920,ST ROSE,11260,PLAYA DE PONCE,1
8920,ST ROSE,15990,ENSENADA,1
8920,ST ROSE,16080,LOS ANGELES,2
8920,ST ROSE,16850,ASTORIA,1
8920,ST ROSE,16890,RAINIER,1
8920,ST ROSE,16920,KALAMA,1
8920,ST ROSE,16940,PORTLAND,1
8920,ST ROSE,16950,VANCOUVER,1
8920,ST ROSE,17120,PORT ANGELES,1
8920,ST ROSE,18150,VANCOUVER,3
8920,ST ROSE,18630,LYALL HARBOR,1
8920,ST ROSE,18950,PRINCE RUPERT,1
8930,RESERVE,2680,LOWER LAKES TERMINAL,1
8930,RESERVE,8210,BALTIMORE,1
8930,RESERVE,8290,PORTSMOUTH,1
8930,RESERVE,8300,NEWPORT NEWS,4
8930,RESERVE,8550,BRUNSWICK,1
8930,RESERVE,8667,PORT MANATEE,1
8930,RESERVE,8670,TAMPA,4
8930,RESERVE,8895,CONVENT,3
8930,RESERVE,8920,ST ROSE,11
8930,RESERVE,8930,RESERVE,6
8930,RESERVE,8940,DESTREHAN,13
8930,RESERVE,8970,BATON ROUGE,9
8930,RESERVE,9040,LAKE CHARLES,1
8930,RESERVE,9080,PORT ARTHUR,3
8930,RESERVE,9140,BEAUMONT,1
8930,RESERVE,9150,GALVESTON,1
8930,RESERVE,9240,HOUSTON,4
8930,RESERVE,9300,CORPUS CHRISTI,2
8930,RESERVE,9310,PORT ARANSAS,1
8930,RESERVE,9380,VERACRUZ,2
8930,RESERVE,9985,FREEPORT,1
8930,RESERVE,10100,BAHAI DE LA HABANA,2
8930,RESERVE,11030,SAN PEDRO DE MACORIS,1
8930,RESERVE,11045,PUERTO DE HAINA,1
8930,RESERVE,16850,ASTORIA,4
8930,RESERVE,16890,RAINIER,2
8930,RESERVE,16920,KALAMA,2
8930,RESERVE,17700,TACOMA,1
8930,RESERVE,18100,NEW WESTMINSTER,1
8930,RESERVE,18150,VANCOUVER,2
8930,RESERVE,18160,PORT MOODY,1
8930,RESERVE,18950,PRINCE RUPERT,1
8940,DESTREHAN,2220,SOREL,4
8940,DESTREHAN,2980,OSHAWA,2
8940,DESTREHAN,3050,HAMILTON,4
8940,DESTREHAN,3580,TRENTON,1
8940,DESTREHAN,3610,ROUGE RIVER,1
8940,DESTREHAN,7180,PORTSMOUTH,1
8940,DESTREHAN,7420,PROVIDENCE,2
8940,DESTREHAN,7500,NEW LONDON,1
8940,DESTREHAN,7640,NEW YORK CITY,1
8940,DESTREHAN,7810,NEWARK,2
8940,DESTREHAN,7830,STAPLETON SI,1
8940,DESTREHAN,8050,WILMINGTON,2
8940,DESTREHAN,8080,CHESTER,1
8940,DESTREHAN,8115,PAULSBORO,1
8940,DESTREHAN,8120,GLOUCESTER,2
8940,DESTREHAN,8130,CAMDEN,2
8940,DESTREHAN,8210,BALTIMORE,1
8940,DESTREHAN,8290,PORTSMOUTH,2
8940,DESTREHAN,8300,NEWPORT NEWS,4
8940,DESTREHAN,8430,MOREHEAD CITY,2
8940,DESTREHAN,8500,CHARLESTON,1
8940,DESTREHAN,8530,SAVANNAH,2
8940,DESTREHAN,8630,PORT EVERGLADES,1
8940,DESTREHAN,8667,PORT MANATEE,1
8940,DESTREHAN,8670,TAMPA,12
8940,DESTREHAN,8860,NEW ORLEANS,7
8940,DESTREHAN,8895,CONVENT,6
8940,DESTREHAN,8920,ST ROSE,25
8940,DESTREHAN,8930,RESERVE,17
8940,DESTREHAN,8940,DESTREHAN,37
8940,DESTREHAN,8970,BATON ROUGE,7
8940,DESTREHAN,9040,LAKE CHARLES,2
8940,DESTREHAN,9080,PORT ARTHUR,2
8940,DESTREHAN,9140,BEAUMONT,3
8940,DESTREHAN,9150,GALVESTON,1
8940,DESTREHAN,9210,NORSWORTHY,4
8940,DESTREHAN,9220,PASADENA,1
8940,DESTREHAN,9230,SINCO,3
8940,DESTREHAN,9240,HOUSTON,7
8940,DESTREHAN,9250,FREEPORT,1
8940,DESTREHAN,9300,CORPUS CHRISTI,2
8940,DESTREHAN,9310,PORT ARANSAS,1
8940,DESTREHAN,9320,PORT INGLESIDE,1
8940,DESTREHAN,9340,BROWNSVILLE,1
8940,DESTREHAN,9355,ALTAMIRA,1
8940,DESTREHAN,9380,VERACRUZ,13
8940,DESTREHAN,9405,COATZACOALCOS,6
8940,DESTREHAN,9985,FREEPORT,2
8940,DESTREHAN,10100,BAHAI DE LA HABANA,2
8940,DESTREHAN,11040,SANTO DOMINGO,1
8940,DESTREHAN,11045,PUERTO DE HAINA,7
8940,DESTREHAN,11260,PLAYA DE PONCE,1
8940,DESTREHAN,15990,ENSENADA,1
8940,DESTREHAN,16320,REDWOOD CITY,3
8940,DESTREHAN,16330,ALAMEDA,1
8940,DESTREHAN,16510,PITTSBURG,1
8940,DESTREHAN,16520,STOCKTON,1
8940,DESTREHAN,16850,ASTORIA,3
8940,DESTREHAN,16890,RAINIER,2
8940,DESTREHAN,16950,VANCOUVER,3
8940,DESTREHAN,18100,NEW WESTMINSTER,1
8940,DESTREHAN,18150,VANCOUVER,5
8970,BATON ROUGE,3490,CLEVELAND,1
8970,BATON ROUGE,7500,NEW LONDON,1
8970,BATON ROUGE,7830,STAPLETON SI,1
8970,BATON ROUGE,8080,CHESTER,1
8970,BATON ROUGE,8210,BALTIMORE,4
8970,BATON ROUGE,8300,NEWPORT NEWS,1
8970,BATON ROUGE,8530,SAVANNAH,1
8970,BATON ROUGE,8667,PORT MANATEE,1
8970,BATON ROUGE,8670,TAMPA,2
8970,BATON ROUGE,8895,CONVENT,1
8970,BATON ROUGE,8920,ST ROSE,7
8970,BATON ROUGE,8940,DESTREHAN,5
8970,BATON ROUGE,8970,BATON ROUGE,13
8970,BATON ROUGE,9080,PORT ARTHUR,1
8970,BATON ROUGE,9140,BEAUMONT,1
8970,BATON ROUGE,9150,GALVESTON,1
8970,BATON ROUGE,9230,SINCO,1
8970,BATON ROUGE,9240,HOUSTON,3
8970,BATON ROUGE,9380,VERACRUZ,2
8970,BATON ROUGE,9405,COATZACOALCOS,1
8970,BATON ROUGE,9985,FREEPORT,1
8970,BATON ROUGE,16080,LOS ANGELES,1
8970,BATON ROUGE,16120,PORT HUENEME,1
8970,BATON ROUGE,16520,STOCKTON,1
8970,BATON ROUGE,16850,ASTORIA,1
8970,BATON ROUGE,16890,RAINIER,1
8970,BATON ROUGE,16920,KALAMA,1
8970,BATON ROUGE,17120,PORT ANGELES,1
8970,BATON ROUGE,18100,NEW WESTMINSTER,1
8970,BATON ROUGE,18150,VANCOUVER,1
8970,BATON ROUGE,18160,PORT MOODY,1
9000,MORGAN CITY,8800,GULFPORT,1
9030,HAYMARK TERMINAL,6550,ST JOHN,1
9030,HAYMARK TERMINAL,7720,ALBANY,1
9030,HAYMARK TERMINAL,8210,BALTIMORE,1
9030,HAYMARK TERMINAL,8850,GRETNA,1
9030,HAYMARK TERMINAL,8940,DESTREHAN,1
9030,HAYMARK TERMINAL,9080,PORT ARTHUR,1
9030,HAYMARK TERMINAL,9240,HOUSTON,1
9030,HAYMARK TERMINAL,9250,FREEPORT,1
9030,HAYMARK TERMINAL,9360,TAMPICO,1
9040,LAKE CHARLES,8120,GLOUCESTER,1
9040,LAKE CHARLES,8210,BALTIMORE,1
9040,LAKE CHARLES,8430,MOREHEAD CITY,2
9040,LAKE CHARLES,8530,SAVANNAH,1
9040,LAKE CHARLES,8630,PORT EVERGLADES,2
9040,LAKE CHARLES,8667,PORT MANATEE,1
9040,LAKE CHARLES,8670,TAMPA,4
9040,LAKE CHARLES,8800,GULFPORT,3
9040,LAKE CHARLES,8850,GRETNA,3
9040,LAKE CHARLES,8860,NEW ORLEANS,1
9040,LAKE CHARLES,8920,ST ROSE,3
9040,LAKE CHARLES,8940,DESTREHAN,5
9040,LAKE CHARLES,8970,BATON ROUGE,2
9040,LAKE CHARLES,9040,LAKE CHARLES,13
9040,LAKE CHARLES,9080,PORT ARTHUR,8
9040,LAKE CHARLES,9140,BEAUMONT,6
9040,LAKE CHARLES,9230,SINCO,4
9040,LAKE CHARLES,9240,HOUSTON,7
9040,LAKE CHARLES,9250,FREEPORT,7
9040,LAKE CHARLES,9340,BROWNSVILLE,2
9040,LAKE CHARLES,9360,TAMPICO,1
9040,LAKE CHARLES,9380,VERACRUZ,2
9040,LAKE CHARLES,9985,FREEPORT,3
9040,LAKE CHARLES,11045,PUERTO DE HAINA,1
9040,LAKE CHARLES,17790,EVERETT,1
9040,LAKE CHARLES,18100,NEW WESTMINSTER,1
9050,SABINE,9050,SABINE,2
9050,SABINE,9080,PORT ARTHUR,1
9050,SABINE,9150,GALVESTON,1
9070,ORANGE,9230,SINCO,1
9070,ORANGE,16890,RAINIER,1
9080,PORT ARTHUR,2235,MONTREAL,1
9080,PORT ARTHUR,3050,HAMILTON,1
9080,PORT ARTHUR,3730,GODERICH,1
9080,PORT ARTHUR,5210,THUNDER BAY,1
9080,PORT ARTHUR,7420,PROVIDENCE,1
9080,PORT ARTHUR,7500,NEW LONDON,1
9080,PORT ARTHUR,7790,BAYONNE,1
9080,PORT ARTHUR,7810,NEWARK,2
9080,PORT ARTHUR,7830,STAPLETON SI,1
9080,PORT ARTHUR,8040,DEEPWATER POINT,1
9080,PORT ARTHUR,8120,GLOUCESTER,2
9080,PORT ARTHUR,8210,BALTIMORE,2
9080,PORT ARTHUR,8290,PORTSMOUTH,1
9080,PORT ARTHUR,8300,NEWPORT NEWS,1
9080,PORT ARTHUR,8500,CHARLESTON,3
9080,PORT ARTHUR,8530,SAVANNAH,1
9080,PORT ARTHUR,8630,PORT EVERGLADES,2
9080,PORT ARTHUR,8667,PORT MANATEE,2
9080,PORT ARTHUR,8670,TAMPA,5
9080,PORT ARTHUR,8850,GRETNA,8
9080,PORT ARTHUR,8920,ST ROSE,1
9080,PORT ARTHUR,8930,RESERVE,1
9080,PORT ARTHUR,8940,DESTREHAN,4
9080,PORT ARTHUR,8970,BATON ROUGE,1
9080,PORT ARTHUR,9040,LAKE CHARLES,1
9080,PORT ARTHUR,9050,SABINE,1
9080,PORT ARTHUR,9080,PORT ARTHUR,11
9080,PORT ARTHUR,9140,BEAUMONT,2
9080,PORT ARTHUR,9150,GALVESTON,3
9080,PORT ARTHUR,9210,NORSWORTHY,1
9080,PORT ARTHUR,9230,SINCO,4
9080,PORT ARTHUR,9240,HOUSTON,1
9080,PORT ARTHUR,9250,FREEPORT,1
9080,PORT ARTHUR,9340,BROWNSVILLE,2
9080,PORT ARTHUR,9360,TAMPICO,1
9080,PORT ARTHUR,9380,VERACRUZ,3
9080,PORT ARTHUR,11030,SAN PEDRO DE MACORIS,1
9080,PORT ARTHUR,11370,PHILLIPSBURG,1
9080,PORT ARTHUR,16070,LONG BEACH,1
9080,PORT ARTHUR,16520,STOCKTON,1
9080,PORT ARTHUR,18100,NEW WESTMINSTER,1
9080,PORT ARTHUR,18560,CHEMAINUS,1
9100,PORT NECHES,9140,BEAUMONT,1
9100,PORT NECHES,11045,PUERTO DE HAINA,1
9140,BEAUMONT,2235,MONTREAL,1
9140,BEAUMONT,6600,EASTPORT,1
9140,BEAUMONT,7720,ALBANY,2
9140,BEAUMONT,7810,NEWARK,4
9140,BEAUMONT,8040,DEEPWATER POINT,3
9140,BEAUMONT,8115,PAULSBORO,1
9140,BEAUMONT,8120,GLOUCESTER,2
9140,BEAUMONT,8210,BALTIMORE,3
9140,BEAUMONT,8300,NEWPORT NEWS,2
9140,BEAUMONT,8500,CHARLESTON,4
9140,BEAUMONT,8530,SAVANNAH,5
9140,BEAUMONT,8610,PALM BEACH,1
9140,BEAUMONT,8630,PORT EVERGLADES,3
9140,BEAUMONT,8670,TAMPA,6
9140,BEAUMONT,8750,PANAMA CITY,5
9140,BEAUMONT,8780,PASCAGOULA,1
9140,BEAUMONT,8800,GULFPORT,1
9140,BEAUMONT,8850,GRETNA,1
9140,BEAUMONT,8920,ST ROSE,1
9140,BEAUMONT,8930,RESERVE,1
9140,BEAUMONT,8940,DESTREHAN,7
9140,BEAUMONT,8970,BATON ROUGE,2
9140,BEAUMONT,9040,LAKE CHARLES,6
9140,BEAUMONT,9080,PORT ARTHUR,4
9140,BEAUMONT,9140,BEAUMONT,14
9140,BEAUMONT,9150,GALVESTON,8
9140,BEAUMONT,9210,NORSWORTHY,2
9140,BEAUMONT,9230,SINCO,8
9140,BEAUMONT,9240,HOUSTON,8
9140,BEAUMONT,9250,FREEPORT,10
9140,BEAUMONT,9300,CORPUS CHRISTI,4
9140,BEAUMONT,9340,BROWNSVILLE,1
9140,BEAUMONT,9380,VERACRUZ,3
9140,BEAUMONT,9985,FREEPORT,1
9140,BEAUMONT,10100,BAHAI DE LA HABANA,1
9140,BEAUMONT,11250,LAS MAREAS,1
9140,BEAUMONT,16950,VANCOUVER,1
9140,BEAUMONT,17430,BREMERTON,1
9140,BEAUMONT,18570,CROFTON,1
9150,GALVESTON,2235,MONTREAL,2
9150,GALVESTON,6600,EASTPORT,2
9150,GALVESTON,7180,PORTSMOUTH,1
9150,GALVESTON,7440,DAVISVILLE DEPOT,4
9150,GALVESTON,7790,BAYONNE,1
9150,GALVESTON,7810,NEWARK,5
9150,GALVESTON,8120,GLOUCESTER,4
9150,GALVESTON,8210,BALTIMORE,8
9150,GALVESTON,8280,NORFOLK,1
9150,GALVESTON,8300,NEWPORT NEWS,1
9150,GALVESTON,8430,MOREHEAD CITY,1
9150,GALVESTON,8470,WILMINGTON,1
9150,GALVESTON,8500,CHARLESTON,25
9150,GALVESTON,8530,SAVANNAH,4
9150,GALVESTON,8630,PORT EVERGLADES,3
9150,GALVESTON,8660,KEY WEST,1
9150,GALVESTON,8667,PORT MANATEE,2
9150,GALVESTON,8670,TAMPA,1
9150,GALVESTON,8850,GRETNA,1
9150,GALVESTON,8920,ST ROSE,1
9150,GALVESTON,8940,DESTREHAN,1
9150,GALVESTON,8970,BATON ROUGE,1
9150,GALVESTON,9040,LAKE CHARLES,2
9150,GALVESTON,9080,PORT ARTHUR,2
9150,GALVESTON,9140,BEAUMONT,5
9150,GALVESTON,9150,GALVESTON,221
9150,GALVESTON,9210,NORSWORTHY,3
9150,GALVESTON,9220,PASADENA,2
9150,GALVESTON,9230,SINCO,5
9150,GALVESTON,9240,HOUSTON,4
9150,GALVESTON,9250,FREEPORT,2
9150,GALVESTON,9300,CORPUS CHRISTI,2
9150,GALVESTON,9340,BROWNSVILLE,1
9150,GALVESTON,9355,ALTAMIRA,1
9150,GALVESTON,9360,TAMPICO,1
9150,GALVESTON,9380,VERACRUZ,10
9150,GALVESTON,11030,SAN PEDRO DE MACORIS,1
9150,GALVESTON,11110,SAN JUAN,2
9150,GALVESTON,15990,ENSENADA,1
9150,GALVESTON,16010,SAN DIEGO,1
9150,GALVESTON,16120,PORT HUENEME,3
9150,GALVESTON,16370,POINT RICHMOND,1
9160,TEXAS CITY,6910,SEARSPORT,1
9160,TEXAS CITY,8290,PORTSMOUTH,2
9160,TEXAS CITY,8920,ST ROSE,1
9160,TEXAS CITY,8940,DESTREHAN,1
9160,TEXAS CITY,9160,TEXAS CITY,1
9160,TEXAS CITY,9340,BROWNSVILLE,1
9160,TEXAS CITY,18100,NEW WESTMINSTER,1
9210,NORSWORTHY,2235,MONTREAL,1
9210,NORSWORTHY,7400,FALL RIVER,1
9210,NORSWORTHY,8130,CAMDEN,1
9210,NORSWORTHY,8210,BALTIMORE,1
9210,NORSWORTHY,8280,NORFOLK,1
9210,NORSWORTHY,8300,NEWPORT NEWS,1
9210,NORSWORTHY,8430,MOREHEAD CITY,1
9210,NORSWORTHY,8500,CHARLESTON,2
9210,NORSWORTHY,8530,SAVANNAH,3
9210,NORSWORTHY,8610,PALM BEACH,1
9210,NORSWORTHY,8630,PORT EVERGLADES,7
9210,NORSWORTHY,8667,PORT MANATEE,3
9210,NORSWORTHY,8670,TAMPA,7
9210,NORSWORTHY,8750,PANAMA CITY,1
9210,NORSWORTHY,8760,PENSACOLA,3
9210,NORSWORTHY,8780,PASCAGOULA,1
9210,NORSWORTHY,8850,GRETNA,10
9210,NORSWORTHY,8895,CONVENT,3
9210,NORSWORTHY,8930,RESERVE,3
9210,NORSWORTHY,8940,DESTREHAN,9
9210,NORSWORTHY,8970,BATON ROUGE,2
9210,NORSWORTHY,9030,HAYMARK TERMINAL,3
9210,NORSWORTHY,9080,PORT ARTHUR,2
9210,NORSWORTHY,9140,BEAUMONT,1
9210,NORSWORTHY,9150,GALVESTON,3
9210,NORSWORTHY,9160,TEXAS CITY,2
9210,NORSWORTHY,9210,NORSWORTHY,40
9210,NORSWORTHY,9220,PASADENA,1
9210,NORSWORTHY,9230,SINCO,10
9210,NORSWORTHY,9240,HOUSTON,10
9210,NORSWORTHY,9250,FREEPORT,1
9210,NORSWORTHY,9300,CORPUS CHRISTI,3
9210,NORSWORTHY,9320,PORT INGLESIDE,1
9210,NORSWORTHY,9340,BROWNSVILLE,3
9210,NORSWORTHY,9360,TAMPICO,1
9210,NORSWORTHY,9380,VERACRUZ,3
9210,NORSWORTHY,11045,PUERTO DE HAINA,1
9210,NORSWORTHY,11260,PLAYA DE PONCE,1
9210,NORSWORTHY,11336,PORT ALUCROIX,1
9210,NORSWORTHY,16520,STOCKTON,1
9210,NORSWORTHY,16950,VANCOUVER,1
9210,NORSWORTHY,18100,NEW WESTMINSTER,1
9210,NORSWORTHY,18150,VANCOUVER,1
9220,PASADENA,7790,BAYONNE,1
9220,PASADENA,7810,NEWARK,1
9220,PASADENA,8670,TAMPA,1
9220,PASADENA,8850,GRETNA,1
9220,PASADENA,8970,BATON ROUGE,1
9220,PASADENA,9070,ORANGE,1
9220,PASADENA,9150,GALVESTON,1
9220,PASADENA,9160,TEXAS CITY,1
9220,PASADENA,9210,NORSWORTHY,1
9220,PASADENA,9230,SINCO,7
9220,PASADENA,9240,HOUSTON,1
9230,SINCO,2235,MONTREAL,1
9230,SINCO,2980,OSHAWA,1
9230,SINCO,3070,PORT WELLER,1
9230,SINCO,3490,CLEVELAND,1
9230,SINCO,5210,THUNDER BAY,1
9230,SINCO,7720,ALBANY,2
9230,SINCO,7810,NEWARK,1
9230,SINCO,7830,STAPLETON SI,1
9230,SINCO,8210,BALTIMORE,4
9230,SINCO,8280,NORFOLK,4
9230,SINCO,8290,PORTSMOUTH,1
9230,SINCO,8430,MOREHEAD CITY,2
9230,SINCO,8500,CHARLESTON,4
9230,SINCO,8530,SAVANNAH,4
9230,SINCO,8550,BRUNSWICK,1
9230,SINCO,8560,FERNANDINA BEACH,1
9230,SINCO,8610,PALM BEACH,2
9230,SINCO,8630,PORT EVERGLADES,13
9230,SINCO,8667,PORT MANATEE,1
9230,SINCO,8670,TAMPA,2
9230,SINCO,8750,PANAMA CITY,1
9230,SINCO,8850,GRETNA,14
9230,SINCO,8860,NEW ORLEANS,1
9230,SINCO,8895,CONVENT,2
9230,SINCO,8920,ST ROSE,2
9230,SINCO,8930,RESERVE,1
9230,SINCO,8940,DESTREHAN,7
9230,SINCO,8970,BATON ROUGE,1
9230,SINCO,9040,LAKE CHARLES,1
9230,SINCO,9080,PORT ARTHUR,6
9230,SINCO,9140,BEAUMONT,3
9230,SINCO,9150,GALVESTON,11
9230,SINCO,9210,NORSWORTHY,7
9230,SINCO,9220,PASADENA,6
9230,SINCO,9230,SINCO,51
9230,SINCO,9240,HOUSTON,17
9230,SINCO,9250,FREEPORT,10
9230,SINCO,9300,CORPUS CHRISTI,4
9230,SINCO,9320,PORT INGLESIDE,1
9230,SINCO,9380,VERACRUZ,12
9230,SINCO,9985,FREEPORT,1
9230,SINCO,11110,SAN JUAN,1
9230,SINCO,11310,CHARLOTTE AMALIE,1
9230,SINCO,11335,LIMETREE BAY,1
9230,SINCO,16310,YERBABUENA ISLAND,1
9230,SINCO,16890,RAINIER,1
9230,SINCO,17730,SEATTLE,1
9230,SINCO,18100,NEW WESTMINSTER,1
9230,SINCO,18520,NANAIMO,1
9240,HOUSTON,2210,TROIS RIVIERES,1
9240,HOUSTON,2235,MONTREAL,1
9240,HOUSTON,3050,HAMILTON,1
9240,HOUSTON,7440,DAVISVILLE DEPOT,31
9240,HOUSTON,7500,NEW LONDON,1
9240,HOUSTON,7720,ALBANY,1
9240,HOUSTON,7810,NEWARK,6
9240,HOUSTON,8040,DEEPWATER POINT,2
9240,HOUSTON,8070,MARCUS HOOK,1
9240,HOUSTON,8080,CHESTER,1
9240,HOUSTON,8120,GLOUCESTER,2
9240,HOUSTON,8130,CAMDEN,1
9240,HOUSTON,8210,BALTIMORE,6
9240,HOUSTON,8280,NORFOLK,1
9240,HOUSTON,8290,PORTSMOUTH,1
9240,HOUSTON,8300,NEWPORT NEWS,1
9240,HOUSTON,8500,CHARLESTON,3
9240,HOUSTON,8530,SAVANNAH,5
9240,HOUSTON,8550,BRUNSWICK,2
9240,HOUSTON,8630,PORT EVERGLADES,4
9240,HOUSTON,8667,PORT MANATEE,1
9240,HOUSTON,8670,TAMPA,10
9240,HOUSTON,8750,PANAMA CITY,15
9240,HOUSTON,8760,PENSACOLA,1
9240,HOUSTON,8780,PASCAGOULA,1
9240,HOUSTON,8800,GULFPORT,2
9240,HOUSTON,8850,GRETNA,31
9240,HOUSTON,8860,NEW ORLEANS,2
9240,HOUSTON,8895,CONVENT,2
9240,HOUSTON,8920,ST ROSE,5
9240,HOUSTON,8930,RESERVE,2
9240,HOUSTON,8940,DESTREHAN,13
9240,HOUSTON,8970,BATON ROUGE,5
